date,symbol,emotion_score,model_score,success
20260224,603139,1.0,0.45878766804318366,0
20260224,600792,1.0,0.4563597934154303,0
20260224,603861,1.0,0.4485309875502951,0
20260224,000422,1.0,0.44033186846843164,0
20260224,603115,1.0,0.4497349797401431,0
20260224,600470,1.0,0.44492750332395786,1
20260224,603400,1.0,0.3682396194943424,0
20260224,002539,1.0,0.44308663203171306,0
20260224,600096,1.0,0.38108545400381527,1
20260224,600141,1.0,0.2875178390056119,0
20260224,300179,1.0,0.34638650810744676,0
20260224,002895,1.0,0.4099787031283437,0
20260224,002606,1.0,0.3824406778303755,0
20260224,002694,1.0,0.40945362914877986,0
20260224,002652,1.0,0.3936039019886347,0
20260224,300191,1.0,0.36958035868444006,0
20260224,000603,1.0,0.3763939548036297,0
20260225,002725,1.0,0.7143769875171516,0
20260225,002428,1.0,0.6996186468697063,1
20260225,600649,1.0,0.6674966750635797,0
20260225,301100,1.0,0.6978317368383268,0
20260225,600227,1.0,0.6936012634917783,0
20260225,600110,1.0,0.6861064715574287,0
20260225,600545,1.0,0.6780965627699014,0
20260225,000758,1.0,0.7023862171246298,0
20260225,000839,1.0,0.6979467338056057,0
20260225,002021,1.0,0.7035406956680013,0
20260225,000012,1.0,0.6957608585520235,0
20260225,002348,1.0,0.6972804002046038,0
20260225,300437,1.0,0.647426872854008,0
20260225,600569,1.0,0.6833073471019588,0
20260225,603057,1.0,0.6816594874133353,0
20260225,000751,1.0,0.6777316739956649,0
20260225,000056,1.0,0.6756073827045124,0
20260225,605007,1.0,0.6834195563931662,0
20260225,600301,1.0,0.676143282214516,0
20260225,000816,1.0,0.6749034269842814,0
20260225,000899,1.0,0.687897984716697,1
20260225,002538,1.0,0.6844261572464586,0
20260225,300821,1.0,0.6707213612872457,0
20260225,600010,1.0,0.6509435539447634,0
20260225,000560,1.0,0.6713254309034284,0
20260225,601068,1.0,0.6830567365659842,0
20260225,300505,1.0,0.5367189197625817,0
20260225,002176,1.0,0.6678452032003754,0
20260225,001203,1.0,0.6598877136416135,0
20260225,600230,1.0,0.666925598926418,0
20260225,002378,1.0,0.5153826343338549,1
20260225,600884,1.0,0.32404941009487576,0
20260225,002978,1.0,0.5584048852039479,0
20260225,300788,1.0,0.5185905272143513,0
20260225,301373,1.0,0.4458863578756742,0
20260225,600111,1.0,0.43232636939927116,0
20260225,000036,1.0,0.5364313599569824,0
20260225,002998,1.0,0.5345134675695906,0
20260225,002114,1.0,0.5290713864235331,0
20260225,603826,1.0,0.5390622376013997,0
20260225,600337,1.0,0.5304097826873689,0
20260225,000593,1.0,0.4552585139653919,0
20260225,688432,1.0,0.44740843926017265,0
20260225,601208,1.0,0.40187408432033717,0
20260225,001209,1.0,0.3986239024526626,1
20260225,000962,1.0,0.44386592857857454,0
20260225,000657,1.0,0.3869070420444695,0
20260225,000826,1.0,0.45053273920713505,1
20260225,000581,1.0,0.43963358657453416,0
20260225,688661,1.0,0.34154324878197,0
20260225,002949,1.0,0.4324557047798885,0
20260225,600206,1.0,0.4254781978719302,0
20260225,002678,1.0,0.43724556761592853,0
20260225,000547,1.0,0.39770785452168383,0
20260225,002989,1.0,0.42022706050970665,0
20260225,300658,1.0,0.3563493629484252,0
20260225,000661,1.0,0.3648121835982399,0
20260226,000546,2.0,0.717475601627826,0
20260226,002141,2.0,0.693658756309073,0
20260226,002843,2.0,0.6811034527194916,1
20260226,688025,2.0,0.6916546695247452,0
20260226,002099,2.0,0.7086381259373682,0
20260226,600478,2.0,0.7048421874263615,0
20260226,002970,2.0,0.7097358105424177,0
20260226,600540,2.0,0.7071975878574287,0
20260226,001339,2.0,0.6945309383479602,0
20260226,002491,2.0,0.6900745183192145,0
20260226,001389,2.0,0.6968138145292422,0
20260226,002350,2.0,0.6992846633703261,1
20260226,600522,2.0,0.669234582400037,0
20260226,603912,2.0,0.6718086771043802,0
20260226,600744,2.0,0.6758305388265625,1
20260226,600487,2.0,0.609994703348741,0
20260226,002162,2.0,0.6723163536027749,0
20260226,300303,2.0,0.6215499749336404,0
20260226,002008,2.0,0.6474008191118678,0
20260226,002272,2.0,0.6408254350524085,0
20260226,002283,2.0,0.6644160739707059,0
20260226,688786,2.0,0.552674186940146,0
20260226,300499,2.0,0.4720252544856424,0
20260226,002463,2.0,0.4766433124200114,0
20260226,603267,2.0,0.5566537481573804,0
20260226,002916,2.0,0.38930103097066227,0
20260226,600410,2.0,0.511038482631124,0
20260226,002095,2.0,0.5496414177505241,0
20260226,600343,2.0,0.5200513092382067,0
20260226,603530,2.0,0.5482800641004119,1
20260226,603950,2.0,0.5456431955889073,1
20260226,002478,2.0,0.5095042853406058,0
20260226,600979,2.0,0.5157320075099241,0
20260226,603308,2.0,0.33877321321265824,0
20260226,002913,2.0,0.5398245504989305,0
20260226,600875,2.0,0.45655133925719493,0
20260226,002546,2.0,0.513821796901786,0
20260226,300943,2.0,0.4878339808032477,0
20260226,000534,2.0,0.4513438201247678,0
20260226,001400,2.0,0.4330477057027944,0
20260226,603958,2.0,0.45760475816152896,0
20260226,600399,2.0,0.41444844477986276,0
20260226,301630,2.0,0.34255762841942866,0
20260226,002286,2.0,0.4407753622942728,0
20260226,603163,2.0,0.44279305915394224,0
20260226,600237,2.0,0.3891661124603877,0
20260226,688530,2.0,0.3532196428362776,0
20260226,603315,2.0,0.4147888063635324,0
20260226,600841,2.0,0.39882298962675505,0
20260226,603867,2.0,0.37295187964169685,0
20260226,301175,2.0,0.3344411879588695,0
20260226,000010,2.0,0.38728652439183237,0
20260227,603232,2.5,0.7123087184199098,0
20260227,000035,2.5,0.7039147483140524,1
20260227,002842,2.5,0.6520455871290722,1
20260227,002177,2.5,0.6328198654336659,0
20260227,605398,2.5,0.7100762425005414,0
20260227,002261,2.5,0.6890908040695497,0
20260227,002865,2.5,0.6712664120890757,0
20260227,688118,2.5,0.7029300133911991,0
20260227,002216,2.5,0.706102119465824,0
20260227,300830,2.5,0.6714525456692026,0
20260227,600725,2.5,0.7074549091713719,0
20260227,002182,2.5,0.6991904491630404,0
20260227,002980,2.5,0.6954961808106453,1
20260227,600126,2.5,0.6783775338716906,0
20260227,600456,2.5,0.6597471944392527,0
20260227,002633,2.5,0.6922368341422775,0
20260227,603381,2.5,0.6839088031670773,0
20260227,600108,2.5,0.6663793675871588,1
20260227,002167,2.5,0.6654976030462901,0
20260227,600397,2.5,0.6387717924914187,0
20260227,603353,2.5,0.6766260851109944,1
20260227,002394,2.5,0.6715256236246477,0
20260227,600498,2.5,0.5919090387659489,1
20260227,603093,2.5,0.5670665024180787,0
20260227,003018,2.5,0.5288439433640671,0
20260227,600821,2.5,0.5033587466887648,0
20260227,603618,2.5,0.4846342541311509,0
20260227,600259,2.5,0.45525126871744676,1
20260227,603629,2.5,0.47591874904395426,1
20260227,688343,2.5,0.3901056818908985,0
20260227,000628,2.5,0.5291485581923804,0
20260227,002655,2.5,0.5188026711964708,0
20260227,000510,2.5,0.5042924857665214,1
20260227,002356,2.5,0.5264258991345384,1
20260227,002628,2.5,0.5266240918049796,0
20260227,002015,2.5,0.5254382278383225,0
20260227,603117,2.5,0.5367580593790748,0
20260227,603226,2.5,0.4689179064875574,0
20260227,688028,2.5,0.33625026724810103,0
20260227,300317,2.5,0.4063183424491144,0
20260227,003035,2.5,0.45009761701738943,0
20260227,600452,2.5,0.38618273536230907,1
20260227,002973,2.5,0.46315443568673736,0
20260227,000993,2.5,0.44869116383313545,0
20260227,000731,2.5,0.41442367889228465,0
20260227,600549,2.5,0.40586684467579165,0
20260227,600459,2.5,0.4227921078183631,0
20260227,000593,2.5,0.4333449938715619,0
20260227,002734,2.5,0.3972225955570147,0
20260227,603318,2.5,0.4005441274751313,1
20260227,000657,2.5,0.40591738178597087,0
20260227,601958,2.5,0.38643436122121066,0
20260227,603738,2.5,0.37609812180677693,1
20260227,000960,2.5,0.3903486269895506,1
20260227,002756,2.5,0.39956491550589657,0
20260227,603897,2.5,0.38570393860521474,1
20260227,002155,2.5,0.38053648803730317,1
20260227,002046,2.5,0.4101030935981531,0
20260227,603257,2.5,0.36602663601633284,1
20260227,603217,2.5,0.4157913375703323,0
20260227,603578,2.5,0.41020271398237573,0
20260227,600230,2.5,0.3918514143487151,0
20260227,600301,2.5,0.3962349038609096,1
20260227,301226,2.5,0.36803492997938314,0
20260227,001216,2.5,0.3735823534115508,0
20260302,301302,2.5,0.7118821571764484,1
20260302,002207,2.5,0.7161402729374262,1
20260302,002490,2.5,0.7029129660714349,1
20260302,000554,2.5,0.696848361245463,1
20260302,002109,2.5,0.7037901909744948,0
20260302,300164,2.5,0.6603942736476222,1
20260302,601975,2.5,0.6801179943840251,1
20260302,600722,2.5,0.7148485782257121,1
20260302,600759,2.5,0.7094748842130723,1
20260302,600871,2.5,0.6773344689088456,1
20260302,603619,2.5,0.6905048038486945,1
20260302,600339,2.5,0.6881589350681205,1
20260302,600714,2.5,0.7186103157948566,1
20260302,600367,2.5,0.6892583908888017,1
20260302,601808,2.5,0.6545882734723316,1
20260302,600026,2.5,0.6691076067690409,1
20260302,603488,2.5,0.7181550422070683,0
20260302,002828,2.5,0.6812209135750855,1
20260302,000070,2.5,0.6944990072061956,0
20260302,002413,2.5,0.6816189372990947,0
20260302,002536,2.5,0.6662369401141792,0
20260302,301213,2.5,0.6858778351567756,0
20260302,000890,2.5,0.6200024434054784,0
20260302,002389,2.5,0.6713857139744979,0
20260302,301338,2.5,0.6625785558220634,0
20260302,600227,2.5,0.683886101410365,0
20260302,000912,2.5,0.6986550658468271,0
20260302,002667,2.5,0.6914124366817667,0
20260302,001267,2.5,0.6542339925441294,0
20260302,003009,2.5,0.6705287058466509,0
20260302,002380,2.5,0.6812370012981843,0
20260302,001400,2.5,0.6642161290330304,0
20260302,002040,2.5,0.647526098990549,1
20260302,000968,2.5,0.6681855555922843,1
20260302,600236,2.5,0.6412657286889951,0
20260302,300191,2.5,0.5384738824948885,1
20260302,000637,2.5,0.5496663127164874,0
20260302,600968,2.5,0.539896438670925,1
20260302,002554,2.5,0.5241310341067562,1
20260302,920088,2.5,0.46337364731182923,1
20260302,600583,2.5,0.5147312302842417,1
20260302,603727,2.5,0.5362754917830335,1
20260302,301158,2.5,0.5071596698058792,1
20260302,600989,2.5,0.3405155519098657,0
20260302,600938,2.5,0.4881217434876822,1
20260302,002629,2.5,0.49413405553025525,1
20260302,603115,2.5,0.4605258229043067,0
20260302,600688,2.5,0.4559052226220708,1
20260302,300157,2.5,0.38590911756820906,1
20260302,000096,2.5,0.4503098159290717,1
20260302,603011,2.5,0.4259134568539866,0
20260302,603083,2.5,0.39133762135978023,0
20260302,603861,2.5,0.43910600522854565,0
20260302,601857,2.5,0.007533051935476882,1
20260302,600256,2.5,0.4094534702713142,1
20260302,002432,2.5,0.41314614455386534,0
20260302,601069,2.5,0.4138310339508104,0
20260302,002545,2.5,0.4191737872033346,0
20260302,001337,2.5,0.39818136607957294,0
20260302,300139,2.5,0.3296347232587088,0
20260302,603393,2.5,0.32839797407364396,0
20260302,601872,2.5,0.3487629884999863,1
20260302,605117,2.5,0.3299572860723428,0
20260302,000506,2.5,0.37929983262151024,0
20260302,688307,2.5,0.3856884744489301,0
20260302,600988,2.5,0.35375654150916486,0
20260302,600435,2.5,0.3766327566922743,0
20260302,300084,2.5,0.3197496120801129,0
20260303,000407,1.0,0.715047130489915,0
20260303,002957,1.0,0.6672301034927649,0
20260303,002506,1.0,0.671449128013266,0
20260303,001269,1.0,0.7109851255327079,0
20260303,600617,1.0,0.7027649200499925,0
20260303,605169,1.0,0.7084383705471807,0
20260303,603778,1.0,0.5736760062296726,0
20260303,603616,1.0,0.7024925223229309,0
20260303,600681,1.0,0.6996688138966388,0
20260303,002491,1.0,0.5181855530578229,0
20260303,002952,1.0,0.6963353557404657,0
20260303,001299,1.0,0.6956153272549469,0
20260303,600798,1.0,0.6803206168162093,0
20260303,600635,1.0,0.6574268788258895,0
20260303,600903,1.0,0.6195690517631962,0
20260303,002682,1.0,0.6462761225165692,0
20260303,600333,1.0,0.6464994590963126,0
20260303,002911,1.0,0.6277277734328803,0
20260303,300332,1.0,0.635744866848625,0
20260303,002350,1.0,0.5213336321913379,0
20260303,603139,1.0,0.5397385790550717,0
20260303,300483,1.0,0.4177704513811406,0
20260303,920010,1.0,0.4909805879363899,0
20260303,601022,1.0,0.5231091953168939,0
20260303,002267,1.0,0.45337842831435976,0
20260303,600028,1.0,0.11926340979128662,0
20260303,603689,1.0,0.321764213240375,0
20260303,600917,1.0,0.35132515288997973,0
20260303,920014,1.0,0.3688100854452577,0
20260303,601015,1.0,0.4471361144383542,0
20260303,603053,1.0,0.42610049374572856,0
20260303,605368,1.0,0.3655392985990146,0
20260303,601139,1.0,0.3876730765113521,0
20260303,601866,1.0,0.41419706811193685,0
20260303,000421,1.0,0.44255876308710995,0
20260303,601083,1.0,0.37395626979152313,0
20260303,603080,1.0,0.41326920126500183,0
20260303,603706,1.0,0.4495784153723942,0
20260303,002700,1.0,0.38115155777215476,0
20260303,600403,1.0,0.42909665402491737,0
20260303,000301,1.0,0.39369152564074206,0
20260303,920158,1.0,0.18594701682588488,0
20260303,920571,1.0,0.30869706049148227,0
20260303,300839,1.0,0.3555265708236773,0
20260303,920260,1.0,0.334401835119923,0
20260304,688525,1.0,0.6755074752864719,0
20260304,000533,1.0,0.6844015347720765,1
20260304,002272,1.0,0.6090114533556517,0
20260304,600545,1.0,0.6636858455752664,1
20260304,001309,1.0,0.5473362372982704,0
20260304,002339,1.0,0.7015895717470005,1
20260304,002498,1.0,0.6613356942603044,1
20260304,600821,1.0,0.6576450532837327,0
20260304,300617,1.0,0.611865925612167,0
20260304,300265,1.0,0.6685842254928284,1
20260304,600313,1.0,0.6365294165533931,0
20260304,605268,1.0,0.700648166469042,1
20260304,603530,1.0,0.6785851203809945,0
20260304,605196,1.0,0.6511637062813473,0
20260304,301373,1.0,0.6340192420237208,0
20260304,601096,1.0,0.6654347226407145,0
20260304,603175,1.0,0.6650435314326395,0
20260304,000010,1.0,0.6180434484674061,0
20260304,002167,1.0,0.6645189655521582,0
20260304,001396,1.0,0.6676404139144547,0
20260304,000890,1.0,0.5999448251788934,0
20260304,002162,1.0,0.6649863278216407,0
20260304,002389,1.0,0.6400775389963609,0
20260304,002357,1.0,0.5475264216155393,0
20260304,000525,1.0,0.444041965990236,0
20260304,002877,1.0,0.4237229820883675,1
20260304,001282,1.0,0.41571869543671286,0
20260304,301129,1.0,0.4417640018798887,0
20260304,002885,1.0,0.427926267011907,0
20260304,002178,1.0,0.43272598401501283,0
20260304,688176,1.0,0.420377165788109,0
20260304,000862,1.0,0.4249555203558677,0
20260304,603316,1.0,0.43672264994664006,0
20260304,603618,1.0,0.4113456812107855,0
20260304,300880,1.0,0.4090831742051552,0
20260304,600236,1.0,0.3753111556907832,0
20260304,603045,1.0,0.38841380541164194,0
20260304,600149,1.0,0.3570752854640961,0
20260305,300323,1.5,0.7076181629203497,0
20260305,002429,1.5,0.7027044071687768,0
20260305,002449,1.5,0.7134395342613101,0
20260305,600703,1.5,0.6836200121157668,0
20260305,002235,1.5,0.7055922254263982,0
20260305,000727,1.5,0.7066985404186393,0
20260305,603688,1.5,0.6967959999151814,0
20260305,002983,1.5,0.7112065857673431,0
20260305,002355,1.5,0.7094092129663812,0
20260305,002587,1.5,0.6959064629023594,0
20260305,300162,1.5,0.6854939120153409,0
20260305,600666,1.5,0.6946382505638182,0
20260305,600875,1.5,0.6656393762720336,0
20260305,603773,1.5,0.7068366485362254,0
20260305,300269,1.5,0.6843924187286703,0
20260305,920001,1.5,0.6906810457800258,0
20260305,002845,1.5,0.7045293047104296,0
20260305,003036,1.5,0.7104505339216547,0
20260305,000509,1.5,0.6909558278216941,1
20260305,300241,1.5,0.6537506990192106,0
20260305,600800,1.5,0.6721856338321389,0
20260305,300303,1.5,0.6710883891448252,0
20260305,688055,1.5,0.6745716453757092,0
20260305,000536,1.5,0.7020583953532724,0
20260305,000045,1.5,0.7046535134708263,0
20260305,002952,1.5,0.6723637795101925,0
20260305,300389,1.5,0.6910940036026594,0
20260305,601727,1.5,0.6549960446963567,0
20260305,002857,1.5,0.6825248238620222,0
20260305,605098,1.5,0.6986586648599004,0
20260305,000555,1.5,0.6899462800215093,0
20260305,002796,1.5,0.6735162459019924,0
20260305,002456,1.5,0.674811707389828,0
20260305,002800,1.5,0.6909542248051103,0
20260305,300708,1.5,0.5238476243594761,0
20260305,601179,1.5,0.6520703593347513,0
20260305,688079,1.5,0.6802110750443305,0
20260305,000920,1.5,0.6806359056149414,0
20260305,600744,1.5,0.6407353976736753,0
20260305,600468,1.5,0.5474542962869248,0
20260305,600828,1.5,0.5652829363931061,0
20260305,002195,1.5,0.4836304685228802,0
20260305,002520,1.5,0.5500218967139285,0
20260305,002471,1.5,0.5106906174863248,0
20260305,600516,1.5,0.4616390505520485,0
20260305,002559,1.5,0.5357434842400123,0
20260305,600844,1.5,0.5289131709116746,0
20260305,603058,1.5,0.5389370587002326,0
20260305,002733,1.5,0.45441727841980967,0
20260305,002986,1.5,0.4498947637878756,0
20260305,002913,1.5,0.4591694289976577,1
20260305,001267,1.5,0.41542212336323914,0
20260305,605298,1.5,0.46143929420465063,0
20260305,600590,1.5,0.4457368197570702,1
20260305,000815,1.5,0.35979898145405265,1
20260305,300895,1.5,0.40051585980669263,0
20260305,603337,1.5,0.4439433899022661,0
20260305,603067,1.5,0.4076550261249714,0
20260305,300072,1.5,0.38194340904665497,0
20260305,603001,1.5,0.4296905187680131,0
20260305,000703,1.5,0.3623891535182384,0
20260305,688031,1.5,0.3504876150547557,0
